slug,provider,offer,actionButtons,openSource,supportedPlatforms,custodial,mfa,msig,hardware,keyExport,native,evm,tendermint,tokensSupport,staking,price,support,audit,languages,starred,tag
novawallet,Nova,Wallet,"[""[Website](https://novawallet.io)""]",TRUE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"",""DOT"",""KSM""]",TRUE,$0,"[""email"",""Telegram"",""GitHub"",""docs""]",,,FALSE,
nsuite,NSuite,Wallet,"[""[Website](https://www.nsuite.io/)""]",FALSE,"[""Desktop"",""iOS"",""Android""]",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$500/$2000 with yearly discounts,,,"[""EN""]",FALSE,"[""wallet"", ""mobile wallet"", ""desktop wallet"", ""hardware support"", ""EVM"", ""multisig""]"
nufi-wallet,Nufi,Wallet,"[""[Website](https://nu.fi/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"", ""TRC-10"", ""BRC-20""]",FALSE,Paid,"[""email""]","[""audit internally"",""third parties""]","[""EN""]",FALSE,
okxwallet,OKX,Wallet,"[""[Website](https://web3.okx.com/)""]",TRUE,"[""Web"",""Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ZH""]",FALSE,
onekey,OneKey,Wallet,"[""[Website](https://onekey.so/)""]",TRUE,"[""Desktop"",""iOS"",""Android"",""Web""]",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"[""ERC-20"", ""ERC-721"",""EIP-721"",""EIP-1155"",""SPL"",""Algorand Standard Assets (ASA)""]",TRUE,$0,"[""[email](hi@onekey.so)"",""support website"",""x"",""github""]",,"[""EN"",""FR"",""PT"",""PT-Br"",""RU"",""DE"",""ES"",""IT"",""ID"",""ZH"",""KO"",""UA"",""VI"",""HI"",""JA""]",FALSE,"[""wallet"", ""mobile wallet"", ""desktop wallet"", ""web wallet"", ""hardware support"", ""open source"", ""EVM"", ""Tendermint""]"
onto-wallet,ONTO,Wallet,"[""[Website](https://onto.app/)""]",FALSE,"[""iOS"",""Android"",""Browser Extension""]",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""BEP-20"",""ONT""]",TRUE,$0,"[""email""]","[""not availale""]","[""EN""]",FALSE,
ownbit,Ownbit,Wallet,"[""[Website](https://ownbit.io/en/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"",""TRC-10"",""BRC-20""]",TRUE,$0,"[""email"",""x"",""telegram""]","[""audit by third parties""]","[""EN"",""ES"",""NL"",""FL""]",FALSE,"[""wallet"", ""mobile wallet"", ""EVM"", ""Tendermint"", ""staking"", ""multisig"", ""NFT"", ""Solana""]"
oxenflow,Oxenflow,Wallet,"[""[Website](https://oxenflow.io/)""]",FALSE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",FALSE,$0,"[""email"",""discord""]",,"[""EN""]",FALSE,"[""wallet"", ""mobile wallet"", ""web wallet"", ""EVM""]"
phantom,Phantom,Wallet,"[""[Website](https://phantom.com/)""]",TRUE,"[""Web"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN"",""ES"",""FR""]",FALSE,"[""wallet"", ""mobile wallet"", ""web wallet"", ""hardware support"", ""open source"", ""EVM"", ""NFT""]"
pillar,Pillar,Wallet,"[""[Website](https://pillar.fi/)""]",TRUE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155"", ""ERC-7579""]",FALSE,Paid(On-chain transactions only),"[""discord"",""x"",""github""]",,"[""EN""]",FALSE,"[""wallet"", ""mobile wallet"", ""open source"", ""EVM"", ""NFT""]"
polkawallet,Polkawallet,Wallet,"[""[Website](https://polkawallet.io/)""]",TRUE,"[""iOS"",""Android""]",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"",""DOT"",""KSM""]",TRUE,$0,"[""forum"",""Github"",""Telegram""]",,,FALSE,"[""wallet"", ""mobile wallet"", ""hardware support"", ""open source"", ""EVM"", ""staking"", ""multisig"", ""NFT""]"
rabby,Rabby,Wallet,"[""[Website](https://rabby.io/)""]",TRUE,"[""Web"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""discord"",""telegram""]","[""[Least Authority](https://leastauthority.com/wp-content/uploads/2025/09/Least-Authority-Rabby-Wallet-Wallet-Extension-Final-Audit-Report.pdf)""]","[""EN"",""ZH"",""JA""]",FALSE,"[""wallet"", ""mobile wallet"", ""web wallet"", ""hardware support"", ""open source"", ""EVM"", ""NFT""]"
rainbow,Rainbow,Wallet,"[""[Website](https://rainbow.me/en/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155""]",FALSE,Paid(swap fee),"[""email""]",,"[""EN"",""FR"",""KO"",""PT"",""RU"",""ZH"",""ES"",""TR"",""ID"",""AR"",""HI"",""TH"",""JA""]",FALSE,"[""wallet"", ""mobile wallet"", ""browser extension"", ""hardware support"", ""open source"", ""EVM"", ""NFT""]"
ronin-wallet,Ronin,Wallet,"[""[Website](https://wallet.roninchain.com/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""RRC-20"", ""RRC-721""]",TRUE,Gas fee,"[""email"",""discord"",""chatbot"",""x""]","[""Third-party audits""]","[""EN""]",FALSE,
saakuru-wallet,Saakuru,Wallet,"[""[Website](https://www.saakuru.com/app)""]",FALSE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"", ""TRC-10"", ""BRC-20""]",TRUE,$0,"[""email""]","[""not availale""]","[""EN"",""ES"",""FR"",""ID"",""TL"",""VI"",""ZH"",""JA"",""TH"",""DE""]",FALSE,
safe-gnosis,Safe,Gnosis,"[""[Website](https://app.safe.global/)""]",TRUE,"[""Web""]",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-20""]",FALSE,$0,"[""discord"",""helpdesk""]","[""audit by third parties""]","[""EN""]",FALSE,
safepal,SafePal,Wallet,"[""[Website](https://www.safepal.com/en/)""]",FALSE,"[""iOS"",""Android"",""Hardware""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,Paid,"[""email"",""telegram"",""discord""]",,"[""EN"",""ZH"",""JA""]",FALSE,"[""wallet"", ""mobile wallet"", ""hardware wallet"", ""EVM"", ""staking"", ""NFT""]"
secondfi,SecondFi,Wallet,"[""[Website](https://secondfi.io/)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"[""ADA"",""Native Tokens""]",TRUE,$0,"[""helpdesk"",""email""]",,"[""EN"",""JA"",""KO"",""ZH"",""RU"",""DE"",""FR""]",FALSE,"[""wallet"", ""mobile wallet"", ""browser extension"", ""staking""]"
secux,SecuX,Wallet,"[""[Website](https://secuxtech.com/)""]",FALSE,"[""Hardware""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ZEC"",""ERC-20""]",FALSE,Paid,"[""email""]",,"[""EN""]",FALSE,"[""wallet"", ""hardware wallet"", ""EVM""]"
sender,Sender,Wallet,"[""[Website](https://docs.senderwallet.io/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20""]",TRUE,$0,"[""email"",""telegram"",""discord""]","[""audit by third parties""]","[""EN""]",FALSE,"[""wallet"", ""mobile wallet"", ""browser extension"", ""hardware support"", ""open source"", ""EVM"", ""staking""]"
sequence,Sequence,Wallet,"[""[Website](https://sequence.xyz/products/wallets)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"", ""ERC-721"", ""ERC-1155""]",FALSE,Paid,"[""x"",""discord""]","[""audit by third parties""]","[""EN"",""DE"",""IT""]",FALSE,"[""wallet"", ""mobile wallet"", ""browser extension"", ""hardware support"", ""open source"", ""EVM"", ""NFT""]"
solflare,Solflare,Wallet,"[""[Doc](https://docs.solflare.com/solflare)""]",FALSE,"[""Browser Extension"",""iOS"",""Android"", ""Webapp""]",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"[""SPL""]",TRUE,$0,"[""email"",""discord"",""chatbot"",""x""]","[""Third-party audits""]","[""EN"",""RU"",""ZH"",""MS"", ""ID""]",FALSE,"[""wallet"", ""mobile wallet"", ""browser extension"", ""web wallet"", ""hardware support"", ""staking"", ""Solana""]"
sorted-wallet,Sorted,Wallet,"[""[Website](https://www.sorted.io/wallet)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email""]","[""audit by third parties""]","[""EN""]",FALSE,
stackup,Stackup,Wallet,"[""[Doc](https://docs.stackup.fi/docs/stackup-essentials-guide)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""EIP-4337""]",FALSE,$0,"[""email""]","[""not availale""]","[""EN""]",FALSE,"[""wallet"", ""mobile wallet"", ""browser extension"", ""EVM""]"
subwallet,SubWallet,Wallet,"[""[Website](https://www.subwallet.app/)""]",TRUE,"[""Web"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"",""DOT"",""KSM""]",TRUE,$0,"[""forum"",""GitHub"",""Telegram""]",,,FALSE,"[""wallet"", ""mobile wallet"", ""web wallet"", ""hardware support"", ""open source"", ""EVM"", ""staking"", ""NFT""]"
taho,Taho,Wallet,"[""[Website](https://taho.xyz/)""]",TRUE,"[""Browser Extension""]",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"[""ERC-20"", ""BEP-20"", ""ERC-721""]",FALSE,$0,"[""discord"",""x"",""github""]",,"[""EN""]",FALSE,"[""wallet"", ""browser extension"", ""open source"", ""NFT""]"
talisman,Talisman,Wallet,"[""[Website](https://talisman.xyz/)""]",TRUE,"[""Web""]",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155"",""DOT"",""KSM""]",TRUE,$0,"[""Discord"",""GitHub"",""Portal""]","[""Third-party audits""]","[""EN""]",FALSE,"[""wallet"", ""web wallet"", ""hardware support"", ""open source"", ""EVM"", ""staking"", ""multisig"", ""NFT""]"
tangem,Tangem,Wallet,"[""[Website](https://tangem.com/en/)""]",TRUE,"[""Hardware"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,Paid,"[""email"",""helpdesk""]",,"[""EN"",""DE""]",FALSE,
temple,Temple-Wallet,,"[""[Website](https://templewallet.com/)""]",TRUE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""XTZ"",""FA1.2"",""FA2""]",TRUE,$0,"[""telegram"",""discord""]","[""Least Authority""]","[""EN"",""RU"",""ZH"",""FR"",""TR"",""UK""]",TRUE,
tokenpocket,TokenPocket,,"[""[Website](https://www.tokenpocket.pro/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""telegram"",""discord""]",,"[""EN"",""ZH"",""JA""]",FALSE,
trezor,Trezor (via MetaMask),,"[""[Website](https://trezor.io/)""]",FALSE,"[""Hardware""]",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,Paid,"[""email"",""helpdesk""]","[""regular audits""]","[""EN""]",FALSE,
trustwallet,Trust,Wallet,"[""[Website](https://trustwallet.com/)""]",FALSE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""helpdesk""]","[""[CertiK](https://www.certik.com/projects/trust-wallet)""]","[""EN"",""ES"",""FR"",""ZH"",""JA""]",FALSE,
typhon,Typhon Wallet,,"[""[Website](https://typhonwallet.io/)""]",FALSE,"[""Browser Extension""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""ADA"",""Native Tokens"",""NFTs""]",TRUE,$0,"[""discord"",""github""]",,"[""EN""]",FALSE,
umami,Umami,,"[""[Website](https://umamiwallet.com/)""]",TRUE,"[""Desktop"",""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""XTZ"",""FA1.2"",""FA2""]",TRUE,$0,"[""discord""]","[""Include Security""]","[""EN""]",FALSE,
unstoppable,Unstoppable,,"[""[Website](https://unstoppable.money/)""]",TRUE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"", ""BEP-2"", ""BEP-20"", ""ERC-721"", ""SPL"", ""HRC-20""]",FALSE,$0,"[""email"",""x"",""telegram""]","[""audit by third parties""]","[""EN"",""FR"",""DE"",""KO"",""PT"",""RU"",""ZH"", ""ES"",""TR""]",FALSE,
vespr,Vespr,,"[""[Website](https://vespr.xyz/)"",""[Twitter](https://twitter.com/vesprwallet)""]",FALSE,"[""Browser Extension"",""iOS"",""Android""]",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"[""ADA"",""Native Tokens"",""NFTs""]",TRUE,$0,"[""discord"",""twitter""]",,"[""EN""]",FALSE,
virgo,Virgo,,"[""[Website](https://www.virgo.net/)""]",FALSE,"[""Android"",""Web""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721""]",TRUE,$0,"[""[Discord](https://discord.com/invite/mSqDRzvBug)"",""[Telegram](https://t.me/virgoCommunity)""]",,"[""EN""]",FALSE,
walletverse,Wallet Verse,,"[""[Website](https://walletverse.io/)""]",FALSE,"[""iOS"",""Android""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"",""BEP-2"",""BEP-20"",""ERC-721"",""SPL"",""TRC-20"", ""TRC-10"", ""BRC-20""]",TRUE,$0,"[""email"",""telegram"",""discord"",""x"",""youtube""]","[""not availale""]","[""EN""]",FALSE,
wigwam,Wigwam,,"[""[Website](https://wigwam.app/)""]",TRUE,"[""iOS"",""Android"",""Web"",""Desktop""]",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721""]",FALSE,$0,"[""[email](mailto:info@wigwam.app)"",""[help guides](https://wigwam.app/help)""]","[""January 2024 by Halborn""]","[""EN"",""ES"",""FR"",""IT"",""JA"",""KO"",""RU"",""UK"",""ZH""]",FALSE,
zengo,Zengo,,"[""[Website](https://zengo.com/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"", ""BEP-20""]",TRUE,$0,"[""email"",""24/7 live chat"",""x"",""facebook"",""telegram""]","[""annual audit""]","[""EN"",""ES"",""FR""]",FALSE,
zengo-pro,Zengo,Pro,"[""[Website](https://zengo.com/pro/)""]",FALSE,"[""iOS"",""Android""]",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"[""ERC-20"", ""BEP-20""]",TRUE,"$9.99/mo, $49.99/year","[""email"",""24/7 live chat"",""x"",""facebook"",""telegram""]","[""annual audit""]","[""EN"",""ES"",""FR""]",FALSE,
zerion,Zerion,,"[""[Website](https://zerion.io/)""]",TRUE,"[""iOS"",""Android"",""Web""]",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",TRUE,$0,"[""email"",""discord""]",,"[""EN"",""ES"",""FR""]",FALSE,
zypto,Zypto,Wallet,"[""[Website](https://zypto.com/)""]",TRUE,"[""iOS"",""Android"",""Web""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"[""ERC-20"",""ERC-721"",""ERC-1155""]",FALSE,$0,"[""email"",""helpdesk""]",,"[""EN""]",FALSE,
